item_id,item_fea1,item_fea2,item_fea3,item_fea4,item_fea5,item_fea6,item_fea7,item_fea8,item_fea9,item_desc
71001667,21415,21748,7,20,20,21,194,28,19,4577 2567 4132 4366 1978 2567 774 3642 2072 4971 1810 3971 856 2869 4051 1822 4971 774 1674 2087 856 1497 3512 3702 926 4459 3120 1620 856 2461 4132 1195 2602
60417857,21416,10176,13,13,13,7,182,24,3,2873 2521 2567 4132 4366 1978 2932 2225 774 1552 1069 2651 2517 2670 3437 856 3702 932 4459 1620 856 2461 4132 1195 2602
70975613,21416,10176,13,13,13,18,182,24,3,2873 2521 2567 4132 4366 1978 2932 2225 774 1552 1069 2651 2517 2670 3437 856 3702 932 4459 1620 856 2461 4132 1195 2602
35437005,21417,10186,10,13,13,7,182,24,3,4365 2567 4132 4366 1981 1299 4304 2567 774 3642 2072 4971 854 1843 3566 1869 1795 4836 3981 3441 774 1991 944 3437 856 3699 2466 4132 1195 2602
37194566,21417,10186,10,20,20,6,182,24,3,4365 2567 4132 4366 1981 1299 4304 2567 774 3642 2072 4971 854 1843 3566 1869 1795 4836 3981 3441 774 1991 944 3437 856 3699 2466 4132 1195 2602
78821521,21417,10186,10,20,20,0,182,24,3,4365 2567 4132 4366 1981 1299 4304 2567 774 3642 2072 4971 854 1843 3566 1869 1795 4836 3981 3441 774 1991 944 3437 856 3699 2466 4132 1195 2602
87884670,21417,10186,10,20,20,7,182,24,3,4365 2567 4132 4366 1981 1299 4304 2567 774 3642 2072 4971 854 1843 3566 1869 1795 4836 3981 3441 774 1991 944 3437 856 3699 2466 4132 1195 2602
28937610,21417,10186,10,2,2,0,182,24,3,4365 2567 4132 4366 1981 1299 4304 2567 774 3642 2072 4971 854 1843 3566 1869 1795 4836 3981 3441 774 1991 944 3437 856 3699 2466 4132 1195 2602
61733522,21417,10186,10,17,17,0,182,24,3,4365 2567 4132 4366 1981 1299 4304 2567 774 3642 2072 4971 854 1843 3566 1869 1795 4836 3981 3441 774 1991 944 3437 856 3699 2466 4132 1195 2602
82152643,21417,10186,10,20,20,21,182,24,3,4365 2567 4132 4366 1981 1299 4304 2567 774 3642 2072 4971 854 1843 3566 1869 1795 4836 3981 3441 774 1991 944 3437 856 3699 2466 4132 1195 2602
97624741,21418,21749,13,17,17,0,182,24,3,2873 4577 2567 3525 4366 1978 4971 774 4991 2248 1456 856 3702 932 4459 1620 856 2461 4132 1195 2602
10026598,21419,21750,34,0,0,0,75,16,17,4243 1078 2567 832 1583 3432 1342 4971 774 1456 856 1242 1779 4459 2230 1810 3971 856 2869 4050 4971 1232 1623 4739
98203181,21419,21750,34,0,0,1,75,16,17,4243 1078 2567 832 1583 3432 1342 4971 774 1456 856 1242 1779 4459 2230 1810 3971 856 2869 4050 4971 1232 1623 4739
93657131,21419,21750,34,0,0,39,75,16,17,4243 1078 2567 832 1583 3432 1342 4971 774 1456 856 1242 1779 4459 2230 1810 3971 856 2869 4050 4971 1232 1623 4739
39909237,21420,21751,0,0,0,0,18,10,0,2076 4816 4577 2567 4132 1552 2649 4971 774 3594 948
11548405,21420,21751,0,0,0,1,18,10,0,2076 4816 4577 2567 4132 1552 2649 4971 774 3594 948
79608434,21420,21751,0,0,0,8,18,10,0,2076 4816 4577 2567 4132 1552 2649 4971 774 3594 948
37946940,21421,21752,18,0,0,0,18,10,0,3951 4033 2567 4366 1981 2481 4835 4971 1561 1870 856 774 1796 3440 2567 4459 3981 3830 856 774 3612 2461 4132 1195 2602 4459 3467 1515 3171 4459 4033 2626 3624
99907546,21421,21752,18,0,0,25,18,10,0,3951 4033 2567 4366 1981 2481 4835 4971 1561 1870 856 774 1796 3440 2567 4459 3981 3830 856 774 3612 2461 4132 1195 2602 4459 3467 1515 3171 4459 4033 2626 3624
65901509,21422,18078,55,0,0,11,75,16,17,1078 2567 774 1610 4898 4971 1879 3557 4050 4458 2059 4971 3094 1873 3199 3840 932 4459 944 4971 4533 932 4459 944 3171 4459 3109 856 3006 3171 4459 945 856 774 3823 932 4459 4835 4971 774 3343
44665044,21423,21753,61,0,0,0,199,37,14,3778 2567 2561 2770 4971 808 2164 4261 3066 2606 856 4064 2491 2138 4142
82767961,21423,21753,61,0,0,46,199,37,14,3778 2567 2561 2770 4971 808 2164 4261 3066 2606 856 4064 2491 2138 4142
64667644,21424,21754,23,0,0,20,106,30,11,2870 4048 1800 2567 832 4136 1792 1342 4971 3429 1771 932 4459 4577 4971 774 1677 4775 3199 944 856 3095 808 3968 4258 4458 1597 932 4459 944 856 4661 2620 2869 4536 3823 4708 4459 1214 4971 3094 1870 932 4459 945 2267 3830 3185 4459 4033 2172 801 4944 856 854 3248 2461 4739
20144278,21425,21755,9,10,10,12,14,2,2,4129 2567 774 4132 2048 4971 1868 4585
40525031,21425,21755,9,10,10,0,14,2,2,4129 2567 774 4132 2048 4971 1868 4585
59334715,21425,21755,9,10,10,10,14,2,2,4129 2567 774 4132 2048 4971 1868 4585
59717506,21425,21756,9,0,0,0,14,2,2,4129 2567 774 4132 2048 4971 1868 4585
68658081,21425,21755,9,17,17,1,14,2,2,4129 2567 774 4132 2048 4971 1868 4585
48617385,21426,21757,34,5,5,1,75,16,17,3250 3943 2567 774 1552 4898 4971 774 4662 1457 1242 1779 4459 2226 856 774 5010 932 4459 948 3199 1339 3438 1810 3972 2869 4050 4971 4929 1232 1621 856 774 3754 2461
94136547,21427,21758,61,0,0,0,56,27,14,3778 2567 2561 4314 4971 1674 4423 932 4459 4577 856 774 3094 2445 4251 4458 2626 1868 932 4459 948 2561 2770 2843 856 2609
22057474,21427,21758,61,0,0,33,56,27,14,3778 2567 2561 4314 4971 1674 4423 932 4459 4577 856 774 3094 2445 4251 4458 2626 1868 932 4459 948 2561 2770 2843 856 2609
76185882,21428,21759,55,0,0,1,75,16,17,1078 2567 774 1552 4898 4971 774 1457 1561 1242 1779 4459 2226 856 379 3557 4050 4971 3094 1870 932 4459 1623
60385359,21429,21760,29,0,0,0,217,53,7,3963 2567 4868 2825 1694 2481 3287 954 4835 4971 4929 1870 856 774 4092 2204 4629 774 5024 2144 856 1225 856 2226 856 944 3443
39699807,21429,21760,29,0,0,11,217,53,7,3963 2567 4868 2825 1694 2481 3287 954 4835 4971 4929 1870 856 774 4092 2204 4629 774 5024 2144 856 1225 856 2226 856 944 3443
21458694,21430,21761,33,13,13,8,42,16,5,2869 3290 2567 3770 3163 4195 1456 4971 3515 774 2830 2516 4971 854 1865 1795 856 774 5024 856 4950 2087 4971 3513 1779 4459 2230 1810 3971 856 2869 4050 4971 774 3629 1711 856 774 4382 4971 774 2524 856 2890 2006 932 4459 1623 3981 3440 4971 774 3507 4289 856 854 1865 1795 932 4459 4841 2832
43228687,21431,21762,23,2,2,3,106,18,11,3952 775 1800 2567 1583 1342 4971 774 4195 1457 1561 1242 932 4459 4577 856 774 3823 856 4929 2119 932 4459 2461 2832
53608569,21432,21763,7,0,0,39,69,3,17,4048 1078 2567 854 831 4898 4971 774 4775 774 3421 2226 856 944 2172 801 4944 856 3094 4533 4708 4459 1216 4739
31382028,21432,21763,7,2,2,1,69,3,17,4048 1078 2567 854 831 4898 4971 774 4775 774 3421 2226 856 944 2172 801 4944 856 3094 4533 4708 4459 1216 4739
32094086,21433,21764,55,2,2,2,69,3,17,4774 4655 2567 774 1533 4136 1792 4818 4898 4971 1242 1779 4459 2226 856 3094 4533 4708 4459 1216 2267 5010 932 4459 944 856 2869 4050 4971 1232 1623
66478584,21434,21765,55,2,2,0,69,3,17,1078 2567 854 832 1583 4900 2911 944 4971 774 4092 2204 4628 856 4929 4533 932 4459 948 3951 3557 4050 4971 3094 1872 856 774 2267 3823 4708 4459 1214 2172 801 4945 2649 2840
57521989,21434,21765,55,0,0,28,69,3,17,1078 2567 854 832 1583 4900 2911 944 4971 774 4092 2204 4628 856 4929 4533 932 4459 948 3951 3557 4050 4971 3094 1872 856 774 2267 3823 4708 4459 1214 2172 801 4945 2649 2840
79777782,21435,21766,23,0,0,12,69,3,17,2870 2094 1800 2567 774 1583 4898 4971 774 4092 4195 1456 1665 4971 774 2745 1128 932 4459 2227 856 774 1497 5024 932 4459 948 3823 4708 4459 1214 856 774 3823 2920 1779 4459 4033 4971 1674 2271 2832 4459 3467 1515 3171 4459 1800 2626 3297 3624 4459 3467 1515 3171 4459 2838 2626 3624
85835893,21436,21767,23,0,0,1,69,3,17,3951 1800 2567 854 831 3216 1552 4898 4971 1186 861 4774 4971 774 3885 4991 932 4459 4577 856 3952 4830 3557 4054 3095 1868 3823 4708 4459 1214 856 774 3799 2461 2838 2567 2649 2932 2225 3622 3469
33723573,21436,21767,23,0,0,0,69,3,17,3951 1800 2567 854 831 3216 1552 4898 4971 1186 861 4774 4971 774 3885 4991 932 4459 4577 856 3952 4830 3557 4054 3095 1868 3823 4708 4459 1214 856 774 3799 2461 2838 2567 2649 2932 2225 3622 3469
24249085,21437,21768,23,0,0,28,69,3,17,2693 1800 2567 831 3219 4971 774 2208 4184 3119 2226 856 944 856 4105 932 4459 4581 3951 3557 4050 4971 2204 4633 856 774 4136 1793 775 4033 4971 774 2204 1711 932 4459 2461 3297 2832 4459 3467 1515 3171 4459 1800 2626 3297 3624 4459 3467 1515 3171 4459 2838 2626 3624
33339089,21438,21769,23,0,0,2,69,3,17,3952 4049 775 1800 2567 4132 3216 1552 3790 1771 5011 774 4092 3206 4971 774 1224 932 4459 944 3171 4459 3110 856 2267 4531 4555 4459 2458 2172 801 4945 4739
28343444,21438,21769,23,0,0,0,69,3,17,3952 4049 775 1800 2567 4132 3216 1552 3790 1771 5011 774 4092 3206 4971 774 1224 932 4459 944 3171 4459 3110 856 2267 4531 4555 4459 2458 2172 801 4945 4739
62593170,21439,21770,27,0,0,28,148,4,4,3879 1511 1861 1823 1620 856 2185 1727 2533 1832 2567 2996 2081 3171 4459 3369 914 1665 4971 4154 2291 1010 856 4688 4971 3938 3406 3326 1724 2225 47 1433 4555 267 1439
50393146,21440,21771,0,0,0,1,64,7,0,4577 2567 4132 2649 4971 3951 1221 4054 4459 1552 1515 3171 4459 4577 2626 3218
63053011,21440,21772,0,5,5,1,64,7,0,4577 2567 4132 2649 4971 3951 1221 4054 4459 1552 1515 3171 4459 4577 2626 3218
35157460,21440,21771,0,0,0,15,64,7,0,4577 2567 4132 2649 4971 3951 1221 4054 4459 1552 1515 3171 4459 4577 2626 3218
88939107,21440,21771,0,0,0,39,64,7,0,4577 2567 4132 2649 4971 3951 1221 4054 4459 1552 1515 3171 4459 4577 2626 3218
76187957,21441,21773,74,0,0,0,68,23,5,4064 3959 4243 2282 2567 4302 1552 4680 4971 774 4774 856 5024 1779 4459 2230 2087 1339 3440 4971 774 3511 856 5029 2226 3441 3189 4458 2418 854 803 4092 3437 4971 774 2087 856 3512 1674 1649 932 4459 2230 4739
91774419,21442,21774,40,2,2,0,26,15,4,3951 1003 2669 2567 832 3316 1342 4971 4533 932 4459 3994 3140 2005
16561635,21442,21774,40,2,2,8,26,15,4,3951 1003 2669 2567 832 3316 1342 4971 4533 932 4459 3994 3140 2005
52409444,21442,21774,40,2,2,23,26,15,4,3951 1003 2669 2567 832 3316 1342 4971 4533 932 4459 3994 3140 2005
11408472,21443,21775,7,0,0,9,111,40,3,2819 4168 1163 4319 2172 2915 4983 4971 774 1996 2244 1702 4555 2455 2675 5013 1812 856 1532 4923 1938 4929 3968 4259 774 3594 944 856 2830 1628 4971 3650 2590 2172 854 808 2072 856 4555 3902 4459 1216 4459 1163 2626 1702 4971 4459 3015 3158 3171 3830 2172 774 3052 1479 2072 856 2576 3032
29475012,21443,21775,7,0,0,32,111,40,3,2819 4168 1163 4319 2172 2915 4983 4971 774 1996 2244 1702 4555 2455 2675 5013 1812 856 1532 4923 1938 4929 3968 4259 774 3594 944 856 2830 1628 4971 3650 2590 2172 854 808 2072 856 4555 3902 4459 1216 4459 1163 2626 1702 4971 4459 3015 3158 3171 3830 2172 774 3052 1479 2072 856 2576 3032
22389200,21443,21776,1,0,0,0,111,40,3,2819 4168 1163 4319 2172 2915 4983 4971 774 1996 2244 1702 4555 2455 2675 5013 1812 856 1532 4923 1938 4929 3968 4259 774 3594 944 856 2830 1628 4971 3650 2590 2172 854 808 2072 856 4555 3902 4459 1216 4459 1163 2626 1702 4971 4459 3015 3158 3171 3830 2172 774 3052 1479 2072 856 2576 3032
12337314,21443,21775,7,0,0,12,111,40,3,2819 4168 1163 4319 2172 2915 4983 4971 774 1996 2244 1702 4555 2455 2675 5013 1812 856 1532 4923 1938 4929 3968 4259 774 3594 944 856 2830 1628 4971 3650 2590 2172 854 808 2072 856 4555 3902 4459 1216 4459 1163 2626 1702 4971 4459 3015 3158 3171 3830 2172 774 3052 1479 2072 856 2576 3032
93058473,21444,21777,18,22,22,0,51,23,15,3952 2489 3424 4033 2567 4987 1978 4971 774 3509 856 1497 5024 932 3189 3985 4739
31477338,21444,21777,18,22,22,20,51,23,15,3952 2489 3424 4033 2567 4987 1978 4971 774 3509 856 1497 5024 932 3189 3985 4739
49633358,21444,21777,18,0,0,0,51,23,15,3952 2489 3424 4033 2567 4987 1978 4971 774 3509 856 1497 5024 932 3189 3985 4739
61598128,21444,21777,18,0,0,12,51,23,15,3952 2489 3424 4033 2567 4987 1978 4971 774 3509 856 1497 5024 932 3189 3985 4739
55931290,21444,21777,18,22,22,32,51,23,15,3952 2489 3424 4033 2567 4987 1978 4971 774 3509 856 1497 5024 932 3189 3985 4739
49019439,21444,21777,18,22,22,38,51,23,15,3952 2489 3424 4033 2567 4987 1978 4971 774 3509 856 1497 5024 932 3189 3985 4739
58903219,21444,21777,18,0,0,0,51,23,15,3952 2489 3424 4033 2567 4987 1978 4971 774 3509 856 1497 5024 932 3189 3985 4739
34807462,21445,21778,23,2,2,5,174,18,16,3952 775 1800 2567 774 1586 3316 3216 1552 4898 4971 774 2267 3823 932 4459 4577 856 2497 4555 1573 4829 3749 2267 3119 4971 854 3206 856 1561 1224 932 4459 4578 2909 1810 3971 856 2869 3557 4050 4971 3095 1561 1870 932 4459 1623 4739
65491351,21446,21779,29,10,10,35,224,28,19,1647 3963 2567 3938 2997 2653 2481 4835 4971 1561 1873
11646716,21447,21780,34,22,22,1,99,39,18,3943 2567 774 4132 4818 4898 4971 774 1457 1242 1779 4459 2226 856 854 3199 1339 3439 1810 3972 2869 4050 4971 1232 1620 856 774 4241 2458 4971 4080 2567 4459 3994
48455509,21447,21780,34,22,22,12,99,39,18,3943 2567 774 4132 4818 4898 4971 774 1457 1242 1779 4459 2226 856 854 3199 1339 3439 1810 3972 2869 4050 4971 1232 1620 856 774 4241 2458 4971 4080 2567 4459 3994
81076691,21448,21781,40,2,2,25,26,15,4,3479 2567 854 832 3316 4898 4971 854 3199 2226 856 2869 2220 932 4459 2461
54288205,21448,21781,40,2,2,0,26,15,4,3479 2567 854 832 3316 4898 4971 854 3199 2226 856 2869 2220 932 4459 2461
37335529,21449,21782,40,2,2,1,26,15,4,1250 1003 2669 2567 854 832 3316 4898 4971 774 4774 932 4459 945 3199 3991 856 4513 1033 932 4459 4841 3140 2005
99979624,21450,21783,33,0,0,8,68,23,5,3952 1141 2633 2567 1552 4680 4971 1523 1464 4633 2226 856 948 1457 774 4823 1523 1464 5024 1779 4459 2226 856 774 5010 932 4459 948 2087 1339 3440 4971 854 808 4251 856 3406 2001 1810 3971 856 2869 4050 4971 3513 932 4459 1623 4739
88101239,21451,21784,6,0,0,0,86,23,9,3952 2077 3693 4577 4971 774 1677 4775 5024 932 4459 4577 856 3951 4054
72432519,21451,21784,6,0,0,8,86,23,9,3952 2077 3693 4577 4971 774 1677 4775 5024 932 4459 4577 856 3951 4054
65632903,21451,21784,6,0,0,29,86,23,9,3952 2077 3693 4577 4971 774 1677 4775 5024 932 4459 4577 856 3951 4054
95099591,21451,21784,6,0,0,1,86,23,9,3952 2077 3693 4577 4971 774 1677 4775 5024 932 4459 4577 856 3951 4054
55823994,21452,21785,23,7,7,0,174,18,16,2869 1800 2567 3219 4971 4574 1895 4195 1456 4971 3094 4534 774 4774 3206 932 4459 4577 856 2869 3595 968 4050 4971 4105 932 4459 1623 1674 3823 4708 4459 1214 856 2593 3282 932 4459 3991 4971 2269 856 774 4092 2204 4628 4555 1573 801 4827 2567 4459 4035 2830 4971 774 3952 4774 4709 2567 831 2653 4459 3467 1515 3171 4459 3234 1978 3171 4459 1800 2626 3297 3624 4459 3467 1515 3171 4459 4709 2626 3624
97693223,21453,21786,23,2,2,5,174,18,16,2869 1800 2567 774 1586 3316 3216 1552 4898 4971 774 4774 3206 932 4459 4578 4195 1456 4971 3094 4533 856 2869 3595 968 4050 4971 4105 932 4459 1623 1674 3823 4708 4459 1214 856 2593 3282 932 4459 3991 4971 2269 856 774 4092 2204 4628 4555 1573 801 4827 2567 4459 4035 4739
14975052,21454,21787,23,24,24,0,174,18,16,3952 2076 1800 2567 854 3216 1552 4898 4971 1186 861 4184 3119 2226 856 945 774 1497 5024 932 4459 944 856 3952 4929 3557 4050 4971 3427 932 4459 2466 2830 2567 774 1552 4900
93439435,21455,21788,10,12,12,26,73,22,13,2648 2567 4868 4269 1691 2932 2225 3297 3622 1556 3631 4836 5024 2144 856 1225 1991 2226 3441 3618 944 3440 856 4029 2789 3578 4745 5036 1691 4971 774 4343 2244 4458 3976 4459 1099 3365
11646369,21455,21788,10,12,12,0,73,22,13,2648 2567 4868 4269 1691 2932 2225 3297 3622 1556 3631 4836 5024 2144 856 1225 1991 2226 3441 3618 944 3440 856 4029 2789 3578 4745 5036 1691 4971 774 4343 2244 4458 3976 4459 1099 3365
61678821,21455,21788,10,12,12,7,73,22,13,2648 2567 4868 4269 1691 2932 2225 3297 3622 1556 3631 4836 5024 2144 856 1225 1991 2226 3441 3618 944 3440 856 4029 2789 3578 4745 5036 1691 4971 774 4343 2244 4458 3976 4459 1099 3365
34606470,21456,21789,7,5,5,7,3,33,3,4243 4577 2567 4132 1552 2649 4971 774 3748 3120 2276 1810 3971 856 2869 4050 4971 2102 3830 932 4459 1623
69441980,21456,21789,7,5,5,29,3,33,3,4243 4577 2567 4132 1552 2649 4971 774 3748 3120 2276 1810 3971 856 2869 4050 4971 2102 3830 932 4459 1623
14075347,21456,21789,7,0,0,1,3,33,3,4243 4577 2567 4132 1552 2649 4971 774 3748 3120 2276 1810 3971 856 2869 4050 4971 2102 3830 932 4459 1623
57523926,21457,21790,18,0,0,25,99,39,18,775 4033 2567 4680 2932 2225 774 1552 1067 4971 1991 3440 856 1242 932 4459 2230
26466746,21458,21791,23,0,0,0,99,39,18,1800 2567 4987 1978 4971 774 1457 1242 1779 4555 4459 4835 856 2869 4050 4971 3095 1561 1870 932 4459 1623 2267 3823 932 4459 4835 856 774 4529 4033 2172 801 4945 4739
81822675,21458,21791,23,2,2,0,99,39,18,1800 2567 4987 1978 4971 774 1457 1242 1779 4555 4459 4835 856 2869 4050 4971 3095 1561 1870 932 4459 1623 2267 3823 932 4459 4835 856 774 4529 4033 2172 801 4945 4739
21201967,21459,21792,26,0,0,3,30,17,9,3462 3943 2567 3506 1552 4089 2649 4971 774 1457 1224 3400 856 3951 4080 2567 4459 3994
66038300,21459,21792,26,1,1,2,30,17,9,3462 3943 2567 3506 1552 4089 2649 4971 774 1457 1224 3400 856 3951 4080 2567 4459 3994
76704987,21460,21793,34,0,0,21,99,39,18,1141 3943 2567 4132 1552 4680 4971 774 1456 856 1242 1779 4459 2230 1810 3972 2869 4050 4971 1232 1621 856 3951 4080 2567 4459 3994
34152318,21460,21793,34,22,22,0,99,39,18,1141 3943 2567 4132 1552 4680 4971 774 1456 856 1242 1779 4459 2230 1810 3972 2869 4050 4971 1232 1621 856 3951 4080 2567 4459 3994
44372775,21460,21793,34,22,22,14,99,39,18,1141 3943 2567 4132 1552 4680 4971 774 1456 856 1242 1779 4459 2230 1810 3972 2869 4050 4971 1232 1621 856 3951 4080 2567 4459 3994
57788698,21461,21794,6,0,0,1,86,23,9,1595 1282 2567 774 3450 2700 4971 774 1677 4774 856 1242 1779 4459 2230 379 4050 856 3094 4105 856 2204 4633 932 4459 1620 856 2461
18798927,21461,21794,6,0,0,11,86,23,9,1595 1282 2567 774 3450 2700 4971 774 1677 4774 856 1242 1779 4459 2230 379 4050 856 3094 4105 856 2204 4633 932 4459 1620 856 2461
94812339,21462,21795,6,0,0,12,215,49,9,2661 2567 774 4132 1552 2700 4971 1242 3185 3189 3969 2869 4050 856 3094 3702 926 4459 3120 1620 856 2461
37679655,21462,21795,6,5,5,7,215,49,9,2661 2567 774 4132 1552 2700 4971 1242 3185 3189 3969 2869 4050 856 3094 3702 926 4459 3120 1620 856 2461
58509662,21463,21796,10,0,0,17,183,36,7,2657 2567 2826 4867 1552 4680 4971 854 1843 3565 1869 1795 4835 856 1721 3981 3443 3642 2072 4971 4413 2787 4458 2423 3911 3830 932 4459 2697 856 1868 2466
64854163,21464,21797,55,2,2,0,99,39,18,4577 2567 774 1552 4898 4971 774 3748 3119 856 4092 3206 4971 774 1497 1224 932 4459 944 3171 4459 3112 3951 3557 4050 4971 3094 1870 932 4459 2465 774 3823 932 4459 4835 856 774 4929 3343 2878 932 4459 948
74127996,21465,11528,0,17,17,10,182,24,3,4816 4577 2567 1552 2649 4971 774 3520 3059 3185 4459 2226 856 3094 3699 4633 926 4459 3119 856 922
31473074,21465,11528,0,17,17,1,182,24,3,4816 4577 2567 1552 2649 4971 774 3520 3059 3185 4459 2226 856 3094 3699 4633 926 4459 3119 856 922
61903283,21466,21798,0,0,0,47,30,34,9,3952 4048 4577 2567 4303 3699 2649 4971 774 4369 3119 856 4929 3968 4261
40355580,21466,21798,0,0,0,0,30,34,9,3952 4048 4577 2567 4303 3699 2649 4971 774 4369 3119 856 4929 3968 4261
21773852,21466,21798,0,0,0,1,30,34,9,3952 4048 4577 2567 4303 3699 2649 4971 774 4369 3119 856 4929 3968 4261
46983112,21467,21799,23,11,11,26,213,48,16,872 2669 2567 854 832 4136 1792 4818 4898 4971 854 3184 1857 3748 3119 4971 774 4092 3206 932 4459 2226 856 1561 1224 932 4459 4578 856 3951 4054 4813 3823 1779 4459 2226 856 944 856 774 1708 4513 1033 932 4459 4841
89065267,21468,21800,23,0,0,26,213,48,16,1250 2669 2567 774 4136 1792 4898 4971 774 3923 4775 3951 4050 856 774 3421 932 4459 944 2172 801 4829
37871978,21468,21800,23,0,0,2,213,48,16,1250 2669 2567 774 4136 1792 4898 4971 774 3923 4775 3951 4050 856 774 3421 932 4459 944 2172 801 4829
89154885,21469,21737,40,0,0,0,13,4,4,1868 3813 2567 2328 2561 2775
94966391,21470,21801,14,0,0,25,13,4,4,3785 835 975 4971 3327 3406 1012
20727466,21471,18341,14,10,10,12,13,4,4,3785 835 975 1665 4971 3406 1012
25058924,21472,21802,68,2,2,12,181,49,20,3879 2567 4132 1556 4048 1078 2567 774 3316 4898 4971 774 4092 3206 856 1224 932 4459 944 3171 4459 3109 856 774 5010 4971 774 2124 4628 4458 1519 3243 4459 3974 2784 2567 2649 4971 854 1868 4841 2364 2567 2649 4971 774 1128 932 4459 2226 856 1561 1870 932 4459 948
54977539,21473,21803,14,0,0,0,13,4,4,3256 835 975 2567 2328 2561 2770 2830 4971 4801 4943 257 1439
82739819,21474,21804,23,4,4,27,213,48,16,2669 2567 854 831 4898 1511 3938 2997 4495 3748 3119 4971 774 4780 3206 856 4533 932 4459 4581 1795 3185 4459 3972 1740 3440 2567 4459 3981 3831 856 4080 2567 4459 3994 1342 2840
40063522,21475,21805,23,16,16,0,213,48,16,1250 2669 2567 831 1342 4971 774 3938 2997 2639 3315 4775 1810 3971 856 379 4054 1740 3440 2567 4459 3981 3830 856 774 3754 2458 4971 4080 2567 4459 3994 2714 1116 926 4459 3120 4050 856 2461 4739
10386450,21476,21806,23,0,0,1,106,33,11,3951 1800 2567 854 832 1583 1552 4898 4971 774 4064 4940 2267 3119 856 854 3206 932 4459 2226 4971 3094 4536 2869 3595 4050 4971 3094 1870 856 774 2204 932 4459 1621 774 4103 3823 932 4459 4835 856 774 4136 1793 1771 4035
52989402,21477,21807,23,27,27,8,213,48,16,872 2669 2567 4987 1978 4971 774 4775 3951 4050 856 3951 4080 2567 4459 3994 3938 3870 1116 926 4459 3120 4050 856 2459 856 1779 4459 2230
61248191,21478,21808,23,2,2,0,106,33,11,1250 1800 2567 774 3316 3035 856 1552 4898 4971 774 4774 856 3951 4054 2267 3823 4708 4459 1214 856 932 4459 945 856 854 930 4035 2832
59541559,21479,21809,23,12,12,7,106,33,11,3955 4774 4655 2567 4132 1691 4971 3379 926 4459 3120 774 1708 4513 1033 932 4459 4835 856 774 3754 2461
87317856,21479,21809,23,12,12,11,106,33,11,3955 4774 4655 2567 4132 1691 4971 3379 926 4459 3120 774 1708 4513 1033 932 4459 4835 856 774 3754 2461
33192229,21480,21810,23,0,0,12,213,48,16,4929 1800 2567 832 1584 4136 1792 1342 4971 774 4780 3206 932 4459 4577 856 2870 4929 4050 4971 774 1797 3823 932 4459 4835 4971 774 4929 2119 856 774 1795 4971 4929 4533 4458 1998 932 3189 3985 2832
33934619,21481,21811,23,4,4,24,213,48,16,2870 4929 1800 2567 774 1532 4898 4971 774 3923 4775 774 5010 932 4459 945 2267 3830 3185 4459 3971 856 2870 4929 4054 2267 3823 4708 4459 1214 856 3185 4459 4035 4739
51965443,21482,21812,30,7,7,1,17,11,6,2239 2830 1049 1123 2567 4103 1978 4971 3249 2212 1853 2481 4835 856 1644 1560 932 4459 948
64087578,21482,21812,30,7,7,1,17,11,6,2239 2830 1049 1123 2567 4103 1978 4971 3249 2212 1853 2481 4835 856 1644 1560 932 4459 948
43433110,21483,21813,33,0,0,0,72,32,5,4243 1442 2567 774 4132 4898 4971 3155 2739 774 3190 2007 1721 4913 2226 3441 856 774 4010 944 4806 4739 4459 3467 1515 3171 4459 1442 2626 3624
26844703,21483,21814,33,0,0,2,72,32,5,4243 1442 2567 774 4132 4898 4971 3155 2739 774 3190 2007 1721 4913 2226 3441 856 774 4010 944 4806 4739 4459 3467 1515 3171 4459 1442 2626 3624
58235330,21483,21814,33,0,0,28,72,32,5,4243 1442 2567 774 4132 4898 4971 3155 2739 774 3190 2007 1721 4913 2226 3441 856 774 4010 944 4806 4739 4459 3467 1515 3171 4459 1442 2626 3624
93776795,21483,21814,33,0,0,7,72,32,5,4243 1442 2567 774 4132 4898 4971 3155 2739 774 3190 2007 1721 4913 2226 3441 856 774 4010 944 4806 4739 4459 3467 1515 3171 4459 1442 2626 3624
65746269,21484,21815,23,10,10,2,106,18,11,1250 1800 2567 774 4132 3692 2700 1511 2298 4493 4971 3095 808 3968 4258 856 774 4991 932 4459 1214 2172 774 2274 1790 1857 2274 2093 932 4459 2461 4739
17425308,21484,21815,23,10,10,20,106,18,11,1250 1800 2567 774 4132 3692 2700 1511 2298 4493 4971 3095 808 3968 4258 856 774 4991 932 4459 1214 2172 774 2274 1790 1857 2274 2093 932 4459 2461 4739
98285548,21485,21816,19,15,15,10,166,6,4,4660 2567 4132 1552 2649 4971 774 1674 2267 1711 932 4459 2230
26548794,21485,21817,19,15,15,32,166,6,4,4660 2567 4132 1552 2649 4971 774 1674 2267 1711 932 4459 2230
61358603,21486,21818,55,5,5,0,135,34,17,1078 2567 832 3317 1583 1342 4971 774 4103 4195 1456 856 2869 4050 4971 4929 4105 932 4459 1623
76128675,21487,21819,34,0,0,28,135,34,17,4929 3943 2567 4987 1978 4971 774 4063 3923 1457 1497 1242 1779 4459 2227 2869 4929 4050 4971 4930 1232 1621 856 774 3754 2461 4064 2878 932 4459 948
