id,date,country,store,product,num_sold
196200,2015-12-21,Canada,Discount Stickers,Holographic Goose,800.0
196205,2015-12-21,Canada,Stickers for Less,Holographic Goose,800.0
196245,2015-12-21,Kenya,Discount Stickers,Holographic Goose,20.0
196290,2015-12-22,Canada,Discount Stickers,Holographic Goose,800.0
196335,2015-12-22,Kenya,Discount Stickers,Holographic Goose,20.0
196380,2015-12-23,Canada,Discount Stickers,Holographic Goose,800.0
196385,2015-12-23,Canada,Stickers for Less,Holographic Goose,800.0
196425,2015-12-23,Kenya,Discount Stickers,Holographic Goose,20.0
196470,2015-12-24,Canada,Discount Stickers,Holographic Goose,800.0
196475,2015-12-24,Canada,Stickers for Less,Holographic Goose,800.0
196515,2015-12-24,Kenya,Discount Stickers,Holographic Goose,20.0
196560,2015-12-25,Canada,Discount Stickers,Holographic Goose,800.0
196605,2015-12-25,Kenya,Discount Stickers,Holographic Goose,20.0
196650,2015-12-26,Canada,Discount Stickers,Holographic Goose,800.0
196695,2015-12-26,Kenya,Discount Stickers,Holographic Goose,20.0
196740,2015-12-27,Canada,Discount Stickers,Holographic Goose,800.0
196785,2015-12-27,Kenya,Discount Stickers,Holographic Goose,20.0
196830,2015-12-28,Canada,Discount Stickers,Holographic Goose,800.0
196875,2015-12-28,Kenya,Discount Stickers,Holographic Goose,20.0
196920,2015-12-29,Canada,Discount Stickers,Holographic Goose,800.0
196965,2015-12-29,Kenya,Discount Stickers,Holographic Goose,20.0
197010,2015-12-30,Canada,Discount Stickers,Holographic Goose,800.0
197055,2015-12-30,Kenya,Discount Stickers,Holographic Goose,20.0
197100,2015-12-31,Canada,Discount Stickers,Holographic Goose,800.0
197145,2015-12-31,Kenya,Discount Stickers,Holographic Goose,20.0
197190,2016-01-01,Canada,Discount Stickers,Holographic Goose,800.0
197235,2016-01-01,Kenya,Discount Stickers,Holographic Goose,20.0
197280,2016-01-02,Canada,Discount Stickers,Holographic Goose,800.0
197325,2016-01-02,Kenya,Discount Stickers,Holographic Goose,20.0
197370,2016-01-03,Canada,Discount Stickers,Holographic Goose,800.0
197415,2016-01-03,Kenya,Discount Stickers,Holographic Goose,20.0
197460,2016-01-04,Canada,Discount Stickers,Holographic Goose,800.0
197505,2016-01-04,Kenya,Discount Stickers,Holographic Goose,20.0
197550,2016-01-05,Canada,Discount Stickers,Holographic Goose,800.0
197595,2016-01-05,Kenya,Discount Stickers,Holographic Goose,20.0
197640,2016-01-06,Canada,Discount Stickers,Holographic Goose,800.0
197685,2016-01-06,Kenya,Discount Stickers,Holographic Goose,20.0
197730,2016-01-07,Canada,Discount Stickers,Holographic Goose,800.0
197775,2016-01-07,Kenya,Discount Stickers,Holographic Goose,20.0
197820,2016-01-08,Canada,Discount Stickers,Holographic Goose,800.0
197865,2016-01-08,Kenya,Discount Stickers,Holographic Goose,20.0
197910,2016-01-09,Canada,Discount Stickers,Holographic Goose,800.0
197955,2016-01-09,Kenya,Discount Stickers,Holographic Goose,20.0
198000,2016-01-10,Canada,Discount Stickers,Holographic Goose,800.0
198045,2016-01-10,Kenya,Discount Stickers,Holographic Goose,20.0
198090,2016-01-11,Canada,Discount Stickers,Holographic Goose,800.0
198135,2016-01-11,Kenya,Discount Stickers,Holographic Goose,20.0
198180,2016-01-12,Canada,Discount Stickers,Holographic Goose,800.0
198185,2016-01-12,Canada,Stickers for Less,Holographic Goose,800.0
198225,2016-01-12,Kenya,Discount Stickers,Holographic Goose,20.0
198270,2016-01-13,Canada,Discount Stickers,Holographic Goose,800.0
198275,2016-01-13,Canada,Stickers for Less,Holographic Goose,800.0
198315,2016-01-13,Kenya,Discount Stickers,Holographic Goose,20.0
198360,2016-01-14,Canada,Discount Stickers,Holographic Goose,800.0
198365,2016-01-14,Canada,Stickers for Less,Holographic Goose,800.0
198405,2016-01-14,Kenya,Discount Stickers,Holographic Goose,20.0
198450,2016-01-15,Canada,Discount Stickers,Holographic Goose,800.0
198495,2016-01-15,Kenya,Discount Stickers,Holographic Goose,20.0
198540,2016-01-16,Canada,Discount Stickers,Holographic Goose,800.0
198585,2016-01-16,Kenya,Discount Stickers,Holographic Goose,20.0
198630,2016-01-17,Canada,Discount Stickers,Holographic Goose,800.0
198675,2016-01-17,Kenya,Discount Stickers,Holographic Goose,20.0
198720,2016-01-18,Canada,Discount Stickers,Holographic Goose,800.0
198765,2016-01-18,Kenya,Discount Stickers,Holographic Goose,20.0
198810,2016-01-19,Canada,Discount Stickers,Holographic Goose,800.0
198815,2016-01-19,Canada,Stickers for Less,Holographic Goose,800.0
198855,2016-01-19,Kenya,Discount Stickers,Holographic Goose,20.0
198900,2016-01-20,Canada,Discount Stickers,Holographic Goose,800.0
198905,2016-01-20,Canada,Stickers for Less,Holographic Goose,800.0
198945,2016-01-20,Kenya,Discount Stickers,Holographic Goose,20.0
198990,2016-01-21,Canada,Discount Stickers,Holographic Goose,800.0
198995,2016-01-21,Canada,Stickers for Less,Holographic Goose,800.0
199035,2016-01-21,Kenya,Discount Stickers,Holographic Goose,20.0
199080,2016-01-22,Canada,Discount Stickers,Holographic Goose,800.0
199085,2016-01-22,Canada,Stickers for Less,Holographic Goose,800.0
199125,2016-01-22,Kenya,Discount Stickers,Holographic Goose,20.0
199170,2016-01-23,Canada,Discount Stickers,Holographic Goose,800.0
199215,2016-01-23,Kenya,Discount Stickers,Holographic Goose,20.0
199260,2016-01-24,Canada,Discount Stickers,Holographic Goose,800.0
199305,2016-01-24,Kenya,Discount Stickers,Holographic Goose,20.0
199350,2016-01-25,Canada,Discount Stickers,Holographic Goose,800.0
199395,2016-01-25,Kenya,Discount Stickers,Holographic Goose,20.0
199440,2016-01-26,Canada,Discount Stickers,Holographic Goose,800.0
199485,2016-01-26,Kenya,Discount Stickers,Holographic Goose,20.0
199530,2016-01-27,Canada,Discount Stickers,Holographic Goose,800.0
199535,2016-01-27,Canada,Stickers for Less,Holographic Goose,800.0
199575,2016-01-27,Kenya,Discount Stickers,Holographic Goose,20.0
199620,2016-01-28,Canada,Discount Stickers,Holographic Goose,800.0
199625,2016-01-28,Canada,Stickers for Less,Holographic Goose,800.0
199665,2016-01-28,Kenya,Discount Stickers,Holographic Goose,20.0
199710,2016-01-29,Canada,Discount Stickers,Holographic Goose,800.0
199715,2016-01-29,Canada,Stickers for Less,Holographic Goose,800.0
199755,2016-01-29,Kenya,Discount Stickers,Holographic Goose,20.0
199800,2016-01-30,Canada,Discount Stickers,Holographic Goose,800.0
199845,2016-01-30,Kenya,Discount Stickers,Holographic Goose,20.0
199890,2016-01-31,Canada,Discount Stickers,Holographic Goose,800.0
199935,2016-01-31,Kenya,Discount Stickers,Holographic Goose,20.0
199980,2016-02-01,Canada,Discount Stickers,Holographic Goose,800.0
199985,2016-02-01,Canada,Stickers for Less,Holographic Goose,800.0
200025,2016-02-01,Kenya,Discount Stickers,Holographic Goose,20.0
200070,2016-02-02,Canada,Discount Stickers,Holographic Goose,800.0
200075,2016-02-02,Canada,Stickers for Less,Holographic Goose,800.0
200115,2016-02-02,Kenya,Discount Stickers,Holographic Goose,20.0
200160,2016-02-03,Canada,Discount Stickers,Holographic Goose,800.0
200165,2016-02-03,Canada,Stickers for Less,Holographic Goose,800.0
200205,2016-02-03,Kenya,Discount Stickers,Holographic Goose,20.0
200250,2016-02-04,Canada,Discount Stickers,Holographic Goose,800.0
200255,2016-02-04,Canada,Stickers for Less,Holographic Goose,800.0
200295,2016-02-04,Kenya,Discount Stickers,Holographic Goose,20.0
200340,2016-02-05,Canada,Discount Stickers,Holographic Goose,800.0
200385,2016-02-05,Kenya,Discount Stickers,Holographic Goose,20.0
200430,2016-02-06,Canada,Discount Stickers,Holographic Goose,800.0
200475,2016-02-06,Kenya,Discount Stickers,Holographic Goose,20.0
200520,2016-02-07,Canada,Discount Stickers,Holographic Goose,800.0
200565,2016-02-07,Kenya,Discount Stickers,Holographic Goose,20.0
200610,2016-02-08,Canada,Discount Stickers,Holographic Goose,800.0
200615,2016-02-08,Canada,Stickers for Less,Holographic Goose,800.0
200655,2016-02-08,Kenya,Discount Stickers,Holographic Goose,20.0
200700,2016-02-09,Canada,Discount Stickers,Holographic Goose,800.0
200705,2016-02-09,Canada,Stickers for Less,Holographic Goose,800.0
200745,2016-02-09,Kenya,Discount Stickers,Holographic Goose,20.0
200790,2016-02-10,Canada,Discount Stickers,Holographic Goose,800.0
200835,2016-02-10,Kenya,Discount Stickers,Holographic Goose,20.0
200880,2016-02-11,Canada,Discount Stickers,Holographic Goose,800.0
200885,2016-02-11,Canada,Stickers for Less,Holographic Goose,800.0
200925,2016-02-11,Kenya,Discount Stickers,Holographic Goose,20.0
200970,2016-02-12,Canada,Discount Stickers,Holographic Goose,800.0
201015,2016-02-12,Kenya,Discount Stickers,Holographic Goose,20.0
201060,2016-02-13,Canada,Discount Stickers,Holographic Goose,800.0
201065,2016-02-13,Canada,Stickers for Less,Holographic Goose,800.0
201105,2016-02-13,Kenya,Discount Stickers,Holographic Goose,20.0
201150,2016-02-14,Canada,Discount Stickers,Holographic Goose,800.0
201195,2016-02-14,Kenya,Discount Stickers,Holographic Goose,20.0
201240,2016-02-15,Canada,Discount Stickers,Holographic Goose,800.0
201245,2016-02-15,Canada,Stickers for Less,Holographic Goose,800.0
201250,2016-02-15,Canada,Premium Sticker Mart,Holographic Goose,800.0
201285,2016-02-15,Kenya,Discount Stickers,Holographic Goose,20.0
201330,2016-02-16,Canada,Discount Stickers,Holographic Goose,800.0
201375,2016-02-16,Kenya,Discount Stickers,Holographic Goose,20.0
201420,2016-02-17,Canada,Discount Stickers,Holographic Goose,800.0
201425,2016-02-17,Canada,Stickers for Less,Holographic Goose,800.0
201465,2016-02-17,Kenya,Discount Stickers,Holographic Goose,20.0
201510,2016-02-18,Canada,Discount Stickers,Holographic Goose,800.0
201515,2016-02-18,Canada,Stickers for Less,Holographic Goose,800.0
201555,2016-02-18,Kenya,Discount Stickers,Holographic Goose,20.0
201600,2016-02-19,Canada,Discount Stickers,Holographic Goose,800.0
201605,2016-02-19,Canada,Stickers for Less,Holographic Goose,800.0
201645,2016-02-19,Kenya,Discount Stickers,Holographic Goose,20.0
201690,2016-02-20,Canada,Discount Stickers,Holographic Goose,800.0
201735,2016-02-20,Kenya,Discount Stickers,Holographic Goose,20.0
201780,2016-02-21,Canada,Discount Stickers,Holographic Goose,800.0
201825,2016-02-21,Kenya,Discount Stickers,Holographic Goose,20.0
201870,2016-02-22,Canada,Discount Stickers,Holographic Goose,800.0
201875,2016-02-22,Canada,Stickers for Less,Holographic Goose,800.0
201915,2016-02-22,Kenya,Discount Stickers,Holographic Goose,20.0
201960,2016-02-23,Canada,Discount Stickers,Holographic Goose,800.0
201965,2016-02-23,Canada,Stickers for Less,Holographic Goose,800.0
202005,2016-02-23,Kenya,Discount Stickers,Holographic Goose,20.0
202050,2016-02-24,Canada,Discount Stickers,Holographic Goose,800.0
202055,2016-02-24,Canada,Stickers for Less,Holographic Goose,800.0
202095,2016-02-24,Kenya,Discount Stickers,Holographic Goose,20.0
202140,2016-02-25,Canada,Discount Stickers,Holographic Goose,800.0
202145,2016-02-25,Canada,Stickers for Less,Holographic Goose,800.0
202185,2016-02-25,Kenya,Discount Stickers,Holographic Goose,20.0
202230,2016-02-26,Canada,Discount Stickers,Holographic Goose,800.0
202235,2016-02-26,Canada,Stickers for Less,Holographic Goose,800.0
202275,2016-02-26,Kenya,Discount Stickers,Holographic Goose,20.0
202320,2016-02-27,Canada,Discount Stickers,Holographic Goose,800.0
202325,2016-02-27,Canada,Stickers for Less,Holographic Goose,800.0
202365,2016-02-27,Kenya,Discount Stickers,Holographic Goose,20.0
202410,2016-02-28,Canada,Discount Stickers,Holographic Goose,800.0
202455,2016-02-28,Kenya,Discount Stickers,Holographic Goose,20.0
202500,2016-02-29,Canada,Discount Stickers,Holographic Goose,800.0
202505,2016-02-29,Canada,Stickers for Less,Holographic Goose,800.0
202545,2016-02-29,Kenya,Discount Stickers,Holographic Goose,20.0
202590,2016-03-01,Canada,Discount Stickers,Holographic Goose,800.0
202595,2016-03-01,Canada,Stickers for Less,Holographic Goose,800.0
202600,2016-03-01,Canada,Premium Sticker Mart,Holographic Goose,800.0
202635,2016-03-01,Kenya,Discount Stickers,Holographic Goose,20.0
202680,2016-03-02,Canada,Discount Stickers,Holographic Goose,800.0
202685,2016-03-02,Canada,Stickers for Less,Holographic Goose,800.0
202725,2016-03-02,Kenya,Discount Stickers,Holographic Goose,20.0
202770,2016-03-03,Canada,Discount Stickers,Holographic Goose,800.0
202775,2016-03-03,Canada,Stickers for Less,Holographic Goose,800.0
202815,2016-03-03,Kenya,Discount Stickers,Holographic Goose,20.0
202860,2016-03-04,Canada,Discount Stickers,Holographic Goose,800.0
202865,2016-03-04,Canada,Stickers for Less,Holographic Goose,800.0
202905,2016-03-04,Kenya,Discount Stickers,Holographic Goose,20.0
202950,2016-03-05,Canada,Discount Stickers,Holographic Goose,800.0
202955,2016-03-05,Canada,Stickers for Less,Holographic Goose,800.0
202995,2016-03-05,Kenya,Discount Stickers,Holographic Goose,20.0
203040,2016-03-06,Canada,Discount Stickers,Holographic Goose,800.0
203085,2016-03-06,Kenya,Discount Stickers,Holographic Goose,20.0
203130,2016-03-07,Canada,Discount Stickers,Holographic Goose,800.0
203135,2016-03-07,Canada,Stickers for Less,Holographic Goose,800.0
203140,2016-03-07,Canada,Premium Sticker Mart,Holographic Goose,800.0
203175,2016-03-07,Kenya,Discount Stickers,Holographic Goose,20.0
203220,2016-03-08,Canada,Discount Stickers,Holographic Goose,800.0
203225,2016-03-08,Canada,Stickers for Less,Holographic Goose,800.0
203265,2016-03-08,Kenya,Discount Stickers,Holographic Goose,20.0
203310,2016-03-09,Canada,Discount Stickers,Holographic Goose,800.0
203315,2016-03-09,Canada,Stickers for Less,Holographic Goose,800.0
203355,2016-03-09,Kenya,Discount Stickers,Holographic Goose,20.0
203400,2016-03-10,Canada,Discount Stickers,Holographic Goose,800.0
203405,2016-03-10,Canada,Stickers for Less,Holographic Goose,800.0
203445,2016-03-10,Kenya,Discount Stickers,Holographic Goose,20.0
203490,2016-03-11,Canada,Discount Stickers,Holographic Goose,800.0
203495,2016-03-11,Canada,Stickers for Less,Holographic Goose,800.0
203535,2016-03-11,Kenya,Discount Stickers,Holographic Goose,20.0
203580,2016-03-12,Canada,Discount Stickers,Holographic Goose,800.0
203585,2016-03-12,Canada,Stickers for Less,Holographic Goose,800.0
203625,2016-03-12,Kenya,Discount Stickers,Holographic Goose,20.0
203670,2016-03-13,Canada,Discount Stickers,Holographic Goose,800.0
203715,2016-03-13,Kenya,Discount Stickers,Holographic Goose,20.0
203760,2016-03-14,Canada,Discount Stickers,Holographic Goose,800.0
203765,2016-03-14,Canada,Stickers for Less,Holographic Goose,800.0
203770,2016-03-14,Canada,Premium Sticker Mart,Holographic Goose,800.0
203805,2016-03-14,Kenya,Discount Stickers,Holographic Goose,20.0
203850,2016-03-15,Canada,Discount Stickers,Holographic Goose,800.0
203855,2016-03-15,Canada,Stickers for Less,Holographic Goose,800.0
203895,2016-03-15,Kenya,Discount Stickers,Holographic Goose,20.0
203940,2016-03-16,Canada,Discount Stickers,Holographic Goose,800.0
203945,2016-03-16,Canada,Stickers for Less,Holographic Goose,800.0
203985,2016-03-16,Kenya,Discount Stickers,Holographic Goose,20.0
204030,2016-03-17,Canada,Discount Stickers,Holographic Goose,800.0
204035,2016-03-17,Canada,Stickers for Less,Holographic Goose,800.0
204040,2016-03-17,Canada,Premium Sticker Mart,Holographic Goose,800.0
204075,2016-03-17,Kenya,Discount Stickers,Holographic Goose,20.0
204120,2016-03-18,Canada,Discount Stickers,Holographic Goose,800.0
204125,2016-03-18,Canada,Stickers for Less,Holographic Goose,800.0
204165,2016-03-18,Kenya,Discount Stickers,Holographic Goose,20.0
204210,2016-03-19,Canada,Discount Stickers,Holographic Goose,800.0
204215,2016-03-19,Canada,Stickers for Less,Holographic Goose,800.0
204255,2016-03-19,Kenya,Discount Stickers,Holographic Goose,20.0
204300,2016-03-20,Canada,Discount Stickers,Holographic Goose,800.0
204305,2016-03-20,Canada,Stickers for Less,Holographic Goose,800.0
204345,2016-03-20,Kenya,Discount Stickers,Holographic Goose,20.0
204390,2016-03-21,Canada,Discount Stickers,Holographic Goose,800.0
204395,2016-03-21,Canada,Stickers for Less,Holographic Goose,800.0
204435,2016-03-21,Kenya,Discount Stickers,Holographic Goose,20.0
204480,2016-03-22,Canada,Discount Stickers,Holographic Goose,800.0
204485,2016-03-22,Canada,Stickers for Less,Holographic Goose,800.0
204490,2016-03-22,Canada,Premium Sticker Mart,Holographic Goose,800.0
204525,2016-03-22,Kenya,Discount Stickers,Holographic Goose,20.0
204570,2016-03-23,Canada,Discount Stickers,Holographic Goose,800.0
204575,2016-03-23,Canada,Stickers for Less,Holographic Goose,800.0
204615,2016-03-23,Kenya,Discount Stickers,Holographic Goose,20.0
204660,2016-03-24,Canada,Discount Stickers,Holographic Goose,800.0
204665,2016-03-24,Canada,Stickers for Less,Holographic Goose,800.0
204670,2016-03-24,Canada,Premium Sticker Mart,Holographic Goose,800.0
204705,2016-03-24,Kenya,Discount Stickers,Holographic Goose,20.0
204750,2016-03-25,Canada,Discount Stickers,Holographic Goose,800.0
204755,2016-03-25,Canada,Stickers for Less,Holographic Goose,800.0
204795,2016-03-25,Kenya,Discount Stickers,Holographic Goose,20.0
204840,2016-03-26,Canada,Discount Stickers,Holographic Goose,800.0
204845,2016-03-26,Canada,Stickers for Less,Holographic Goose,800.0
204885,2016-03-26,Kenya,Discount Stickers,Holographic Goose,20.0
204930,2016-03-27,Canada,Discount Stickers,Holographic Goose,800.0
204975,2016-03-27,Kenya,Discount Stickers,Holographic Goose,20.0
205020,2016-03-28,Canada,Discount Stickers,Holographic Goose,800.0
205025,2016-03-28,Canada,Stickers for Less,Holographic Goose,800.0
205065,2016-03-28,Kenya,Discount Stickers,Holographic Goose,20.0
205110,2016-03-29,Canada,Discount Stickers,Holographic Goose,800.0
205115,2016-03-29,Canada,Stickers for Less,Holographic Goose,800.0
205120,2016-03-29,Canada,Premium Sticker Mart,Holographic Goose,800.0
205155,2016-03-29,Kenya,Discount Stickers,Holographic Goose,20.0
205200,2016-03-30,Canada,Discount Stickers,Holographic Goose,800.0
205205,2016-03-30,Canada,Stickers for Less,Holographic Goose,800.0
205210,2016-03-30,Canada,Premium Sticker Mart,Holographic Goose,800.0
205245,2016-03-30,Kenya,Discount Stickers,Holographic Goose,20.0
205290,2016-03-31,Canada,Discount Stickers,Holographic Goose,800.0
205295,2016-03-31,Canada,Stickers for Less,Holographic Goose,800.0
205300,2016-03-31,Canada,Premium Sticker Mart,Holographic Goose,800.0
205335,2016-03-31,Kenya,Discount Stickers,Holographic Goose,20.0
205380,2016-04-01,Canada,Discount Stickers,Holographic Goose,800.0
205385,2016-04-01,Canada,Stickers for Less,Holographic Goose,800.0
205425,2016-04-01,Kenya,Discount Stickers,Holographic Goose,20.0
205470,2016-04-02,Canada,Discount Stickers,Holographic Goose,800.0
205515,2016-04-02,Kenya,Discount Stickers,Holographic Goose,20.0
205560,2016-04-03,Canada,Discount Stickers,Holographic Goose,800.0
205565,2016-04-03,Canada,Stickers for Less,Holographic Goose,800.0
205605,2016-04-03,Kenya,Discount Stickers,Holographic Goose,20.0
205650,2016-04-04,Canada,Discount Stickers,Holographic Goose,800.0
205655,2016-04-04,Canada,Stickers for Less,Holographic Goose,800.0
205695,2016-04-04,Kenya,Discount Stickers,Holographic Goose,20.0
205740,2016-04-05,Canada,Discount Stickers,Holographic Goose,800.0
205745,2016-04-05,Canada,Stickers for Less,Holographic Goose,800.0
205785,2016-04-05,Kenya,Discount Stickers,Holographic Goose,20.0
205830,2016-04-06,Canada,Discount Stickers,Holographic Goose,800.0
205835,2016-04-06,Canada,Stickers for Less,Holographic Goose,800.0
205875,2016-04-06,Kenya,Discount Stickers,Holographic Goose,20.0
205920,2016-04-07,Canada,Discount Stickers,Holographic Goose,800.0
205925,2016-04-07,Canada,Stickers for Less,Holographic Goose,800.0
205965,2016-04-07,Kenya,Discount Stickers,Holographic Goose,20.0
206010,2016-04-08,Canada,Discount Stickers,Holographic Goose,800.0
206015,2016-04-08,Canada,Stickers for Less,Holographic Goose,800.0
206055,2016-04-08,Kenya,Discount Stickers,Holographic Goose,20.0
206100,2016-04-09,Canada,Discount Stickers,Holographic Goose,800.0
206105,2016-04-09,Canada,Stickers for Less,Holographic Goose,800.0
206145,2016-04-09,Kenya,Discount Stickers,Holographic Goose,20.0
206190,2016-04-10,Canada,Discount Stickers,Holographic Goose,800.0
206235,2016-04-10,Kenya,Discount Stickers,Holographic Goose,20.0
206280,2016-04-11,Canada,Discount Stickers,Holographic Goose,800.0
206285,2016-04-11,Canada,Stickers for Less,Holographic Goose,800.0
206290,2016-04-11,Canada,Premium Sticker Mart,Holographic Goose,800.0
206325,2016-04-11,Kenya,Discount Stickers,Holographic Goose,20.0
206370,2016-04-12,Canada,Discount Stickers,Holographic Goose,800.0
206375,2016-04-12,Canada,Stickers for Less,Holographic Goose,800.0
206380,2016-04-12,Canada,Premium Sticker Mart,Holographic Goose,800.0
206415,2016-04-12,Kenya,Discount Stickers,Holographic Goose,20.0
206460,2016-04-13,Canada,Discount Stickers,Holographic Goose,800.0
206465,2016-04-13,Canada,Stickers for Less,Holographic Goose,800.0
206505,2016-04-13,Kenya,Discount Stickers,Holographic Goose,20.0
206550,2016-04-14,Canada,Discount Stickers,Holographic Goose,800.0
206555,2016-04-14,Canada,Stickers for Less,Holographic Goose,800.0
206560,2016-04-14,Canada,Premium Sticker Mart,Holographic Goose,800.0
206595,2016-04-14,Kenya,Discount Stickers,Holographic Goose,20.0
206640,2016-04-15,Canada,Discount Stickers,Holographic Goose,800.0
206645,2016-04-15,Canada,Stickers for Less,Holographic Goose,800.0
206685,2016-04-15,Kenya,Discount Stickers,Holographic Goose,20.0
206730,2016-04-16,Canada,Discount Stickers,Holographic Goose,800.0
206735,2016-04-16,Canada,Stickers for Less,Holographic Goose,800.0
206775,2016-04-16,Kenya,Discount Stickers,Holographic Goose,20.0
206820,2016-04-17,Canada,Discount Stickers,Holographic Goose,800.0
206865,2016-04-17,Kenya,Discount Stickers,Holographic Goose,20.0
206910,2016-04-18,Canada,Discount Stickers,Holographic Goose,800.0
206915,2016-04-18,Canada,Stickers for Less,Holographic Goose,800.0
206955,2016-04-18,Kenya,Discount Stickers,Holographic Goose,20.0
207000,2016-04-19,Canada,Discount Stickers,Holographic Goose,800.0
207003,2016-04-19,Canada,Discount Stickers,Kerneler,800.0
207005,2016-04-19,Canada,Stickers for Less,Holographic Goose,800.0
207010,2016-04-19,Canada,Premium Sticker Mart,Holographic Goose,800.0
207045,2016-04-19,Kenya,Discount Stickers,Holographic Goose,20.0
207090,2016-04-20,Canada,Discount Stickers,Holographic Goose,800.0
207095,2016-04-20,Canada,Stickers for Less,Holographic Goose,800.0
207135,2016-04-20,Kenya,Discount Stickers,Holographic Goose,20.0
207180,2016-04-21,Canada,Discount Stickers,Holographic Goose,800.0
207185,2016-04-21,Canada,Stickers for Less,Holographic Goose,800.0
207190,2016-04-21,Canada,Premium Sticker Mart,Holographic Goose,800.0
207225,2016-04-21,Kenya,Discount Stickers,Holographic Goose,20.0
207270,2016-04-22,Canada,Discount Stickers,Holographic Goose,800.0
207275,2016-04-22,Canada,Stickers for Less,Holographic Goose,800.0
207315,2016-04-22,Kenya,Discount Stickers,Holographic Goose,20.0
207360,2016-04-23,Canada,Discount Stickers,Holographic Goose,800.0
207365,2016-04-23,Canada,Stickers for Less,Holographic Goose,800.0
207405,2016-04-23,Kenya,Discount Stickers,Holographic Goose,20.0
207450,2016-04-24,Canada,Discount Stickers,Holographic Goose,800.0
207495,2016-04-24,Kenya,Discount Stickers,Holographic Goose,20.0
207540,2016-04-25,Canada,Discount Stickers,Holographic Goose,800.0
207545,2016-04-25,Canada,Stickers for Less,Holographic Goose,800.0
207550,2016-04-25,Canada,Premium Sticker Mart,Holographic Goose,800.0
207585,2016-04-25,Kenya,Discount Stickers,Holographic Goose,20.0
207630,2016-04-26,Canada,Discount Stickers,Holographic Goose,800.0
207635,2016-04-26,Canada,Stickers for Less,Holographic Goose,800.0
207640,2016-04-26,Canada,Premium Sticker Mart,Holographic Goose,800.0
207675,2016-04-26,Kenya,Discount Stickers,Holographic Goose,20.0
207720,2016-04-27,Canada,Discount Stickers,Holographic Goose,800.0
207725,2016-04-27,Canada,Stickers for Less,Holographic Goose,800.0
207730,2016-04-27,Canada,Premium Sticker Mart,Holographic Goose,800.0
207765,2016-04-27,Kenya,Discount Stickers,Holographic Goose,20.0
207810,2016-04-28,Canada,Discount Stickers,Holographic Goose,800.0
207815,2016-04-28,Canada,Stickers for Less,Holographic Goose,800.0
207820,2016-04-28,Canada,Premium Sticker Mart,Holographic Goose,800.0
207855,2016-04-28,Kenya,Discount Stickers,Holographic Goose,20.0
207900,2016-04-29,Canada,Discount Stickers,Holographic Goose,800.0
207905,2016-04-29,Canada,Stickers for Less,Holographic Goose,800.0
207945,2016-04-29,Kenya,Discount Stickers,Holographic Goose,20.0
207990,2016-04-30,Canada,Discount Stickers,Holographic Goose,800.0
207995,2016-04-30,Canada,Stickers for Less,Holographic Goose,800.0
208035,2016-04-30,Kenya,Discount Stickers,Holographic Goose,20.0
208080,2016-05-01,Canada,Discount Stickers,Holographic Goose,800.0
208125,2016-05-01,Kenya,Discount Stickers,Holographic Goose,20.0
208170,2016-05-02,Canada,Discount Stickers,Holographic Goose,800.0
208175,2016-05-02,Canada,Stickers for Less,Holographic Goose,800.0
208180,2016-05-02,Canada,Premium Sticker Mart,Holographic Goose,800.0
208215,2016-05-02,Kenya,Discount Stickers,Holographic Goose,20.0
208260,2016-05-03,Canada,Discount Stickers,Holographic Goose,800.0
208265,2016-05-03,Canada,Stickers for Less,Holographic Goose,800.0
208270,2016-05-03,Canada,Premium Sticker Mart,Holographic Goose,800.0
208305,2016-05-03,Kenya,Discount Stickers,Holographic Goose,20.0
208350,2016-05-04,Canada,Discount Stickers,Holographic Goose,800.0
208355,2016-05-04,Canada,Stickers for Less,Holographic Goose,800.0
208360,2016-05-04,Canada,Premium Sticker Mart,Holographic Goose,800.0
208395,2016-05-04,Kenya,Discount Stickers,Holographic Goose,20.0
208440,2016-05-05,Canada,Discount Stickers,Holographic Goose,800.0
208445,2016-05-05,Canada,Stickers for Less,Holographic Goose,800.0
208450,2016-05-05,Canada,Premium Sticker Mart,Holographic Goose,800.0
208485,2016-05-05,Kenya,Discount Stickers,Holographic Goose,20.0
208530,2016-05-06,Canada,Discount Stickers,Holographic Goose,800.0
208535,2016-05-06,Canada,Stickers for Less,Holographic Goose,800.0
208540,2016-05-06,Canada,Premium Sticker Mart,Holographic Goose,800.0
208575,2016-05-06,Kenya,Discount Stickers,Holographic Goose,20.0
208620,2016-05-07,Canada,Discount Stickers,Holographic Goose,800.0
208625,2016-05-07,Canada,Stickers for Less,Holographic Goose,800.0
208665,2016-05-07,Kenya,Discount Stickers,Holographic Goose,20.0
208710,2016-05-08,Canada,Discount Stickers,Holographic Goose,800.0
208715,2016-05-08,Canada,Stickers for Less,Holographic Goose,800.0
208755,2016-05-08,Kenya,Discount Stickers,Holographic Goose,20.0
208800,2016-05-09,Canada,Discount Stickers,Holographic Goose,800.0
208805,2016-05-09,Canada,Stickers for Less,Holographic Goose,800.0
208810,2016-05-09,Canada,Premium Sticker Mart,Holographic Goose,800.0
208845,2016-05-09,Kenya,Discount Stickers,Holographic Goose,20.0
208890,2016-05-10,Canada,Discount Stickers,Holographic Goose,800.0
208895,2016-05-10,Canada,Stickers for Less,Holographic Goose,800.0
